11/04/2021,サッカーＪ２の京都サンガＦＣは３日、サンガスタジアム京セラで第３７節を行い、大宮を１―０で下して２連勝を飾った。終了間際の川崎の劇的なヘディングゴールで決勝点を奪った。勝ち点を７８に伸ばし、２位を維持した。首位の磐田も勝って同８０。甲府が敗れ、長崎は勝って同６８とし３位に浮上した。  　ドラマは最後に待っていた。ロスタイムの表示５分間が過ぎた終了間際。,スポーツ
11/04/2021,冬のカニシーズンを前に、手頃な価格で人気の輸入冷凍ズワイガニが昨年の約２倍に高騰している。要因は海外でのカニ需要増で、高値解消の見通しは立っていない。６日のズワイガニ（松葉ガニ）漁解禁を控え、,観光
11/04/2021,京都府京丹波町曽根の府立丹波自然運動公園で３日、森の遊び場の「わくわくアスレチックパーク」がリニューアルオープンした。巨大滑り台などの遊具…,社会
11/04/2021,京都と滋賀の主要１１大学を２０２１年春に卒業した学生（学部生）の就職率は８６・３％で、過去最高だった前年から３・２ポイント落ち込んだことが、京都新聞社の調査で分かった。前年を下回るのは１１年ぶり。景気回復や人手不足を背景に、近年旺盛だった企業の新卒採用の意欲は新型コロナウイルス禍で急変し、運輸や流通・サービスなど苦境が続く業種で求人が抑制された影響とみられる。,経済
11/04/2021,京都と滋賀の主要１１大学を対象に京都新聞社が実施した今春卒業の学生の就職に関するアンケートからは、新型コロナウイルス禍に翻弄（ほんろう）された学生の姿が浮かび上がった。大学の就職担当者からは、,経済
11/04/2021,コーヒー風味の生クリームをたっぷりと挟んだマリトッツォ。「北海道産の生クリームを２種類ブレンドして、コーヒーエキスを混ぜました。軽い口当た…,特集/一日一パン
11/04/2021,京都府南丹市３日午後３時ごろ、京都府南丹市美山町と福井県おおい町の府県境にある五波峠の付近で、福井県小浜市の男性（７０）が行方不明になったと、一緒に登山していた女性が１１０番通報した。京都府と福井県の警察、消防が捜索活動を行ったが、発見できず、同日午後６時ごろに捜索を打ち切った。４日早朝から捜索を再開する。,社会
11/04/2021,京都市３日午後５時半すぎ、京都市北区上賀茂岡本口町、女性（７７）方から出火。木造２階建て延べ約１００平方メートルのうち１階部分が焼け、東西の民家の一部にも延焼した。自宅にいた女性は煙を吸い、救急搬送された。,社会
11/04/2021,京都府庁京都府と京都市は３日、新たに２０～９０代以上の男女５人が新型コロナウイルスに感染したと発表した。うち、６０代女性が重症、２０代男性が中等症で、３人が感染経路不明。府内の感染者は計３万５８９１人になった。府発表分は２人で、患者や医療従事者ら１７人が感染した済生会京都府病院（長岡京市）のクラスター（感染者集団）関連。京都市発表分は同市在住の３人だった。,特集/新型コロナウイルス
11/04/2021,鉱山跡近くに立つ慰霊碑を前に追悼する参列者（与謝野町滝・シルクのまち　かや）太平洋戦争末期に現在の京都府与謝野町にあった大江山ニッケル鉱山で、過酷な労働を強いられ亡くなった中国人１２人を追悼する平和祈願祭が、同町滝の道の駅「シルクのまち　かや」で開かれた。参列者は鉱山跡近くに立つ慰霊碑の前で犠牲者を弔い、平和への思いを新たにした。大江山の鉱山には１９４４年に中国の河南省から２００人が連行され、主に採鉱に従事したとされる。異国の地で帰らぬ人となった中国人を弔おうと、終戦後の４６年から地元住民による慰霊祭が営まれた。現在は府日本中国友好協会が引き継ぎ、日中悠久平和祈願祭として開催している。１０月３１日の祈願祭には行政関係者や同協会員ら約４０人が参列し、慰霊碑に花を手向けた。町日中友好協会の江原英樹理事長は「二度と戦争の惨禍を起こさないよう、両国の恒久的な平和を願う」と述べた。,社会
11/04/2021,亀岡祭山鉾連合会が作ったオリジナルマイボトル（亀岡市・鍬山神社）京都府亀岡市の亀岡祭ＰＲや環境保全につなげようと、同祭山鉾連合会が山鉾のイラストをあしらったオリジナルのマイボトル２５０本を作った。関係者に配ったほか、役員会議などでペットボトルの代わりに持参してプラスチックごみ削減を目指す。プラごみゼロを掲げる市の取り組みを踏まえた。地域と連携した取り組みの一環で、祭事への助成をしている明治安田生命から２１万円の寄付を受けた。ボトルはステンレス製で容量２００ミリリットル。祭りに登場する全１１基の山鉾が黒色で描かれている。贈呈式が３１日、鍬山神社（亀岡市上矢田町）で奉告祭の後にあった。明治安田生命京都支社の皆川直・市場統括部長は「亀岡に深く根差した祭りで役立てていただけたらうれしい」と話した。,社会
11/04/2021,血液の輸送訓練で、ひゅうがに着艦する京都市消防局のヘリコプター（舞鶴市下安久・舞鶴国際埠頭）京都府舞鶴市や府、海上自衛隊舞鶴地方隊などは、舞鶴国際埠頭（同市下安久）などで総合防災訓練を実施した。護衛艦「ひゅうが」を拠点としたヘリコプターの運用訓練などで連携を深めた。若狭湾内の断層を震源とする大規模地震で建物倒壊や土砂災害が発生したとの想定で、市が１０月３１日に催した。２０機関・団体から約５００人が参加した。国際埠頭では、６機関のヘリが、ひゅうがを拠点に訓練。京都市消防局は治療用の血液を、舞鶴海上保安部は支援物資を運搬し、海自第２３航空隊は海上の水難者を救助して甲板に搬送した。海自舞鶴教育隊（泉源寺）では、舞鶴市消防本部や福知山市の陸上自衛隊第７普通科連隊が土砂災害の人命救助に取り組んだ。,社会
11/04/2021,顔をモチーフにしたイラストが並ぶ展示（京都市中京区・ＯＯＯ）会場となった「顔の家」。顔つながりで実現したという絵本などを手掛けるアートユニット「ｔｕｐｅｒａ　ｔｕｐｅｒａ（ツペラ　ツペラ）」による顔をテーマにした作品展「ＫＡＯＯＯ展」が、京都市中京区衣棚通二条上ルの手作り雑貨店「ＯＯＯ（オーオーオー）」で開かれている。雑貨店は顔を模した外観から「顔の家」と言われており、「顔つながり」のユニークな展示になっている。「ｔｕｐｅｒａ　ｔｕｐｅｒａ」は、代表作「かおノート」をはじめ、顔をモチーフにした作品が多く、現在、大阪市阿倍野区の「あべのハルカス美術館」で「かおてん．」を開催中という。京都でも顔の作品を見てもらいたいと企画した。会場には、目や鼻といった顔のパーツを車や木、イカや貝などで表現したイラストが並び、独特の世界観を体感できる。直径５０センチの丸やハート形のキャンバスに描かれた顔や、絵本の原画、来場者がペンやシールで顔を描けるワークブックなどもあり、約２５点が展示されている。ユニットの一人、亀山達矢さん（４５）は「顔は世界共通であり、一人一人違うので面白い。見た人の感性で自由に楽しんでほしい」と話している。展示は「かおてん．」とともに７日まで。午前１１時～午後６時。無料。,社会
11/04/2021,京都市内は紅葉の季節を迎え、木々が色づき始めている。左京区大原の三千院ではモミジが赤やオレンジ色に染まり、境内を彩っている。祝日の３日は朝…,特集/京都・滋賀の紅葉ガイド
11/04/2021,経年劣化による修復が行われていた京都市東山区の高台寺門前「ねねの道」の工事がこのほど完了した。３日には記念式典が催され、爽やかな秋晴れの下…,観光
